Image Name,Healthy (true/false),How Healthy? (1-10),Lighting Conditions (sun/partial/shade),
grass (3363).jpg,TRUE,5,shade,
grass (3364).jpg,TRUE,6,shade,
grass (3365).jpg,FALSE,4,shade,
grass (3366).jpg,FALSE,4,shade,
grass (3367).jpg,FALSE,4,shade,
grass (3368).jpg,TRUE,6,shade,
grass (3369).jpg,TRUE,6,shade,
grass (3370).jpg,TRUE,6,shade,
grass (3371).jpg,TRUE,5,shade,
grass (3372).jpg,FALSE,4,shade,
grass (3373).jpg,FALSE,4,shade,
grass (3374).jpg,TRUE,5,shade,
grass (3375).jpg,FALSE,4,shade,blurry
grass (3376).jpg,FALSE,4,shade,
grass (3377).jpg,TRUE,5,shade,
grass (3378).jpg,TRUE,5,shade,
grass (3379).jpg,TRUE,5,shade,
grass (3380).jpg,TRUE,5,shade,
grass (3381).jpg,FALSE,4,shade,
grass (3382).jpg,TRUE,5,shade,
grass (3383).jpg,TRUE,5,shade,
grass (3384).jpg,TRUE,6,shade,
grass (3385).jpg,FALSE,4,shade,
grass (3386).jpg,TRUE,5,shade,
grass (3387).jpg,FALSE,4,shade,blurry
grass (3388).jpg,TRUE,5,shade,
grass (3389).jpg,TRUE,5,shade,
grass (3390).jpg,TRUE,5,shade,
grass (3391).jpg,TRUE,5,shade,
grass (3392).jpg,FALSE,4,shade,
grass (3393).jpg,FALSE,4,shade,
grass (3394).jpg,FALSE,4,shade,
grass (3395).jpg,TRUE,5,shade,
grass (3396).jpg,TRUE,5,shade,
grass (3397).jpg,TRUE,5,shade,
grass (3398).jpg,FALSE,4,shade,
grass (3399).jpg,FALSE,4,shade,
grass (3400).jpg,FALSE,4,shade,
grass (3401).jpg,TRUE,5,shade,
grass (3402).jpg,FALSE,4,shade,
grass (3403).jpg,TRUE,6,shade,
grass (3404).jpg,TRUE,7,shade,
grass (3405).jpg,TRUE,5,shade,
grass (3406).jpg,TRUE,7,shade,
grass (3407).jpg,TRUE,6,shade,
grass (3408).jpg,FALSE,4,shade,
grass (3409).jpg,TRUE,6,shade,
grass (3410).jpg,TRUE,7,shade,
grass (3411).jpg,TRUE,8,shade,
grass (3412).jpg,TRUE,8,shade,
grass (3413).jpg,TRUE,5,shade,
grass (3414).jpg,FALSE,4,shade,
grass (3415).jpg,FALSE,4,shade,
grass (3416).jpg,TRUE,5,shade,
grass (3417).jpg,FALSE,4,shade,
grass (3418).jpg,TRUE,5,shade,
grass (3419).jpg,TRUE,7,shade,
grass (3420).jpg,TRUE,7,shade,
grass (3421).jpg,TRUE,6,shade,
grass (3422).jpg,FALSE,4,shade,
grass (3423).jpg,FALSE,4,shade,
grass (3424).jpg,FALSE,4,shade,
grass (3425).jpg,FALSE,4,shade,
grass (3426).jpg,TRUE,5,shade,
grass (3427).jpg,TRUE,6,shade,
grass (3428).jpg,TRUE,7,shade,
grass (3429).jpg,TRUE,5,shade,
grass (3430).jpg,TRUE,5,shade,
grass (3431).jpg,TRUE,7,shade,
grass (3432).jpg,FALSE,4,shade,
grass (3433).jpg,TRUE,7,sun,
grass (3434).jpg,TRUE,6,sun,
grass (3435).jpg,TRUE,7,partial,
grass (3436).jpg,TRUE,6,partial,
grass (3437).jpg,TRUE,6,partial,
grass (3438).jpg,TRUE,6,partial,
grass (3439).jpg,TRUE,6,partial,
grass (3440).jpg,TRUE,6,partial,
grass (3441).jpg,TRUE,6,partial,
grass (3442).jpg,TRUE,6,partial,
grass (3443).jpg,TRUE,6,partial,
grass (3444).jpg,TRUE,5,shade,
grass (3445).jpg,FALSE,4,shade,
grass (3446).jpg,TRUE,5,sun,
grass (3447).jpg,TRUE,7,sun,
grass (3448).jpg,FALSE,4,sun,
grass (3449).jpg,TRUE,5,sun,
grass (3450).jpg,TRUE,8,sun,
grass (3451).jpg,TRUE,6,sun,
grass (3452).jpg,TRUE,5,sun,
grass (3453).jpg,FALSE,4,sun,
grass (3454).jpg,FALSE,4,sun,
grass (3455).jpg,FALSE,4,sun,
grass (3456).jpg,FALSE,4,sun,
grass (3457).jpg,FALSE,4,sun,
grass (3458).jpg,FALSE,4,sun,
grass (3459).jpg,TRUE,5,sun,
grass (3460).jpg,FALSE,4,partial,
grass (3461).jpg,FALSE,4,partial,
grass (3462).jpg,TRUE,5,partial,
grass (3463).jpg,FALSE,4,shade,
grass (3464).jpg,FALSE,4,shade,
grass (3465).jpg,FALSE,4,shade,
grass (3466).jpg,TRUE,6,shade,
grass (3467).jpg,FALSE,4,partial,blurry
grass (3468).jpg,TRUE,5,shade,
grass (3469).jpg,FALSE,4,shade,
grass (3470).jpg,FALSE,4,shade,
grass (3471).jpg,FALSE,4,shade,
grass (3472).jpg,FALSE,4,shade,blurry
grass (3473).jpg,TRUE,5,shade,
grass (3474).jpg,FALSE,4,shade,blurry/doggo
grass (3475).jpg,TRUE,6,shade,
grass (3476).jpg,FALSE,4,shade,
grass (3477).jpg,FALSE,4,shade,
grass (3478).jpg,FALSE,4,shade,
grass (3479).jpg,FALSE,4,shade,
grass (3480).jpg,FALSE,4,shade,blurry
grass (3481).jpg,FALSE,4,shade,
grass (3482).jpg,FALSE,3,shade,blurry
grass (3483).jpg,TRUE,5,sun,
grass (3484).jpg,TRUE,6,sun,
grass (3485).jpg,TRUE,5,sun,
grass (3486).jpg,FALSE,4,sun,
grass (3487).jpg,FALSE,4,sun,
grass (3488).jpg,FALSE,4,sun,
grass (3489).jpg,FALSE,4,sun,
grass (3490).jpg,FALSE,4,sun,
grass (3491).jpg,FALSE,2,sun,
grass (3492).jpg,FALSE,3,sun,
grass (3493).jpg,FALSE,3,sun,
grass (3494).jpg,FALSE,3,sun,
grass (3495).jpg,FALSE,4,sun,
grass (3496).jpg,TRUE,6,sun,
grass (3497).jpg,FALSE,4,sun,
grass (3498).jpg,FALSE,4,sun,
grass (3499).jpg,FALSE,4,sun,
grass (3500).jpg,FALSE,4,sun,
grass (3501).jpg,FALSE,4,sun,
grass (3502).jpg,FALSE,4,sun,
grass (3503).jpg,FALSE,4,sun,
grass (3504).jpg,TRUE,6,sun,
grass (3505).jpg,TRUE,5,sun,
grass (3506).jpg,TRUE,8,sun,
grass (3507).jpg,TRUE,8,sun,
grass (3508).jpg,TRUE,8,sun,
grass (3509).jpg,TRUE,7,sun,
grass (3510).jpg,TRUE,7,sun,
grass (3511).jpg,TRUE,7,sun,
grass (3512).jpg,TRUE,7,sun,
grass (3513).jpg,TRUE,5,sun,
grass (3514).jpg,TRUE,6,sun,
grass (3515).jpg,TRUE,7,sun,
grass (3516).jpg,TRUE,5,shade,
grass (3517).jpg,TRUE,5,shade,
grass (3518).jpg,TRUE,6,shade,
grass (3519).jpg,TRUE,6,shade,
grass (3520).jpg,TRUE,7,partial,
grass (3521).jpg,TRUE,7,partial,
grass (3522).jpg,TRUE,6,partial,
grass (3523).jpg,TRUE,7,shade,
grass (3524).jpg,TRUE,6,partial,
grass (3525).jpg,TRUE,7,partial,
grass (3526).jpg,TRUE,7,partial,
grass (3527).jpg,TRUE,8,partial,
grass (3528).jpg,TRUE,7,partial,
grass (3529).jpg,TRUE,6,partial,
grass (3530).jpg,TRUE,7,shade,
grass (3531).jpg,TRUE,6,shade,
grass (3532).jpg,TRUE,7,partial,
grass (3533).jpg,TRUE,6,sun,
grass (3534).jpg,TRUE,5,sun,
grass (3535).jpg,FALSE,4,sun,
grass (3536).jpg,FALSE,4,partial,
grass (3537).jpg,TRUE,5,sun,
grass (3538).jpg,TRUE,8,sun,
grass (3539).jpg,TRUE,8,sun,
grass (3540).jpg,TRUE,8,sun,
grass (3541).jpg,TRUE,8,sun,
grass (3542).jpg,TRUE,8,sun,
grass (3543).jpg,TRUE,8,sun,
grass (3544).jpg,TRUE,8,sun,
grass (3545).jpg,TRUE,8,sun,
grass (3546).jpg,TRUE,8,sun,
grass (3547).jpg,TRUE,6,partial,
grass (3548).jpg,TRUE,6,partial,
grass (3549).jpg,TRUE,8,sun,
grass (3550).jpg,TRUE,8,partial,
grass (3551).jpg,TRUE,8,partial,
grass (3552).jpg,TRUE,8,partial,
grass (3553).jpg,TRUE,6,shade,
grass (3554).jpg,TRUE,6,shade,
grass (3555).jpg,TRUE,7,partial,
grass (3556).jpg,TRUE,7,partial,
grass (3557).jpg,TRUE,7,partial,
grass (3558).jpg,TRUE,8,partial,
grass (3559).jpg,TRUE,8,partial,
grass (3560).jpg,TRUE,7,partial,
grass (3561).jpg,TRUE,8,partial,
grass (3562).jpg,TRUE,7,partial,
grass (3563).jpg,TRUE,7,partial,
grass (3564).jpg,TRUE,6,partial,
grass (3565).jpg,TRUE,7,partial,
grass (3566).jpg,TRUE,7,partial,
grass (3567).jpg,TRUE,7,partial,
grass (3568).jpg,TRUE,7,partial,
grass (3569).jpg,TRUE,6,partial,
grass (3570).jpg,TRUE,8,shade,
grass (3571).jpg,TRUE,7,shade,
grass (3572).jpg,TRUE,8,shade,
grass (3573).jpg,TRUE,5,sun,
grass (3574).jpg,TRUE,5,sun,
grass (3575).jpg,TRUE,5,sun,
grass (3576).jpg,TRUE,5,sun,
grass (3577).jpg,TRUE,5,sun,
grass (3578).jpg,TRUE,6,sun,
grass (3579).jpg,TRUE,6,sun,
grass (3580).jpg,TRUE,7,sun,
grass (3581).jpg,TRUE,6,partial,
grass (3582).jpg,TRUE,6,partial,
grass (3583).jpg,TRUE,7,partial,
grass (3584).jpg,TRUE,6,partial,
grass (3585).jpg,TRUE,5,sun,
grass (3586).jpg,TRUE,6,sun,
grass (3587).jpg,TRUE,5,sun,
grass (3588).jpg,TRUE,6,partial,
grass (3589).jpg,TRUE,6,partial,
grass (3590).jpg,TRUE,5,partial,
grass (3591).jpg,TRUE,6,sun,
grass (3592).jpg,TRUE,7,partial,
grass (3593).jpg,TRUE,6,partial,
grass (3594).jpg,TRUE,7,sun,
grass (3595).jpg,TRUE,7,sun,
grass (3596).jpg,TRUE,7,sun,
grass (3597).jpg,TRUE,7,sun,
grass (3598).jpg,TRUE,8,partial,
grass (3599).jpg,TRUE,8,partial,
grass (3600).jpg,TRUE,7,partial,
grass (3601).jpg,TRUE,6,partial,
grass (3602).jpg,TRUE,5,partial,
grass (3603).jpg,TRUE,6,partial,
grass (3604).jpg,TRUE,7,shade,
grass (3605).jpg,TRUE,8,shade,
grass (3606).jpg,TRUE,8,shade,
grass (3607).jpg,TRUE,6,shade,
grass (3608).jpg,TRUE,7,shade,
grass (3609).jpg,TRUE,6,shade,
grass (3610).jpg,TRUE,7,partial,
grass (3611).jpg,TRUE,8,partial,
grass (3612).jpg,TRUE,5,sun,
grass (3613).jpg,TRUE,5,sun,
grass (3614).jpg,TRUE,5,sun,
grass (3615).jpg,TRUE,5,sun,
grass (3616).jpg,TRUE,5,sun,
grass (3617).jpg,TRUE,5,sun,
grass (3618).jpg,TRUE,6,sun,
grass (3619).jpg,TRUE,6,sun,
grass (3620).jpg,TRUE,6,sun,
grass (3621).jpg,TRUE,5,sun,
grass (3622).jpg,TRUE,5,sun,
grass (3623).jpg,TRUE,5,partial,
grass (3624).jpg,TRUE,5,shade,
grass (3625).jpg,TRUE,6,shade,
grass (3626).jpg,TRUE,6,shade,
grass (3627).jpg,TRUE,7,shade,
grass (3628).jpg,TRUE,7,shade,
grass (3629).jpg,TRUE,7,shade,
grass (3630).jpg,TRUE,7,shade,
grass (3631).jpg,TRUE,7,partial,
grass (3632).jpg,TRUE,8,partial,
grass (3633).jpg,TRUE,7,shade,
grass (3634).jpg,TRUE,8,shade,
grass (3635).jpg,TRUE,8,shade,
grass (3636).jpg,TRUE,7,shade,
grass (3637).jpg,TRUE,7,partial,
grass (3638).jpg,TRUE,8,partial,
grass (3639).jpg,TRUE,8,partial,
grass (3640).jpg,TRUE,9,shade,
grass (3641).jpg,TRUE,7,partial,
grass (3642).jpg,TRUE,8,partial,
grass (3643).jpg,TRUE,8,partial,
grass (3644).jpg,TRUE,7,partial,
grass (3645).jpg,TRUE,7,partial,
grass (3646).jpg,TRUE,6,partial,
grass (3647).jpg,TRUE,5,partial,
grass (3648).jpg,TRUE,5,partial,
grass (3649).jpg,FALSE,4,shade,
grass (3650).jpg,TRUE,6,shade,
grass (3651).jpg,TRUE,6,shade,
grass (3652).jpg,TRUE,6,shade,
grass (3653).jpg,TRUE,6,shade,
grass (3654).jpg,TRUE,7,shade,
grass (3655).jpg,TRUE,7,shade,
grass (3656).jpg,TRUE,5,shade,
grass (3657).jpg,TRUE,7,shade,
grass (3658).jpg,TRUE,8,partial,
grass (3659).jpg,TRUE,8,partial,
grass (3660).jpg,TRUE,8,partial,
grass (3661).jpg,TRUE,8,partial,
grass (3662).jpg,TRUE,8,partial,
grass (3663).jpg,TRUE,7,partial,
grass (3664).jpg,TRUE,6,partial,
grass (3665).jpg,TRUE,6,partial,
grass (3666).jpg,TRUE,7,partial,
grass (3667).jpg,TRUE,7,partial,
grass (3668).jpg,TRUE,7,partial,
grass (3669).jpg,TRUE,6,partial,
grass (3670).jpg,TRUE,5,partial,
grass (3671).jpg,TRUE,7,partial,
grass (3672).jpg,TRUE,6,partial,
grass (3673).jpg,TRUE,6,partial,
grass (3674).jpg,TRUE,6,partial,
grass (3675).jpg,TRUE,7,partial,
grass (3676).jpg,TRUE,6,partial,
grass (3677).jpg,TRUE,5,sun,
grass (3678).jpg,TRUE,8,partial,
grass (3679).jpg,TRUE,8,partial,
grass (3680).jpg,TRUE,7,partial,
grass (3681).jpg,TRUE,7,partial,
grass (3682).jpg,TRUE,7,partial,
grass (3683).jpg,TRUE,6,partial,
grass (3684).jpg,TRUE,7,partial,
grass (3685).jpg,TRUE,7,partial,
grass (3686).jpg,TRUE,5,partial,
grass (3687).jpg,TRUE,6,partial,
grass (3688).jpg,TRUE,6,partial,
grass (3689).jpg,TRUE,7,partial,
grass (3690).jpg,TRUE,8,partial,
grass (3691).jpg,TRUE,7,partial,
grass (3692).jpg,TRUE,9,partial,
grass (3693).jpg,TRUE,7,partial,
grass (3694).jpg,TRUE,7,shade,
grass (3695).jpg,TRUE,5,partial,
grass (3696).jpg,TRUE,7,partial,
grass (3697).jpg,TRUE,6,partial,
grass (3698).jpg,TRUE,8,partial,
grass (3699).jpg,TRUE,8,partial,
grass (3700).jpg,TRUE,7,partial,
grass (3701).jpg,TRUE,8,partial,
grass (3702).jpg,TRUE,8,partial,
grass (3703).jpg,TRUE,8,partial,
grass (3704).jpg,TRUE,7,partial,
grass (3705).jpg,TRUE,7,partial,
grass (3706).jpg,TRUE,8,partial,
grass (3707).jpg,TRUE,8,partial,
grass (3708).jpg,TRUE,8,partial,
grass (3709).jpg,TRUE,8,partial,
grass (3710).jpg,TRUE,9,shade,
grass (3711).jpg,TRUE,8,shade,
grass (3712).jpg,TRUE,8,shade,
grass (3713).jpg,TRUE,7,shade,
grass (3714).jpg,TRUE,6,shade,
grass (3715).jpg,TRUE,6,shade,
grass (3716).jpg,TRUE,6,shade,
grass (3717).jpg,TRUE,6,shade,
grass (3718).jpg,TRUE,5,partial,
grass (3719).jpg,TRUE,6,shade,
grass (3720).jpg,TRUE,7,shade,
grass (3721).jpg,TRUE,8,partial,
grass (3722).jpg,TRUE,8,partial,
grass (3723).jpg,TRUE,8,partial,
grass (3724).jpg,TRUE,6,partial,
grass (3725).jpg,TRUE,7,sun,
grass (3726).jpg,TRUE,6,partial,
grass (3727).jpg,TRUE,5,sun,
grass (3728).jpg,TRUE,5,sun,
grass (3729).jpg,TRUE,5,sun,
grass (3730).jpg,TRUE,5,sun,
grass (3731).jpg,TRUE,5,sun,
grass (3732).jpg,TRUE,5,sun,
grass (3733).jpg,TRUE,6,partial,
grass (3734).jpg,TRUE,6,partial,
grass (3735).jpg,TRUE,6,partial,
grass (3736).jpg,TRUE,7,partial,
grass (3737).jpg,TRUE,6,partial,
grass (3738).jpg,TRUE,6,partial,
grass (3739).jpg,TRUE,6,partial,
grass (3740).jpg,TRUE,6,sun,
grass (3741).jpg,TRUE,6,sun,
grass (3742).jpg,TRUE,5,sun,
grass (3743).jpg,TRUE,6,sun,
grass (3744).jpg,TRUE,6,sun,
grass (3745).jpg,TRUE,6,sun,
grass (3746).jpg,TRUE,7,partial,
grass (3747).jpg,TRUE,7,sun,
grass (3748).jpg,TRUE,7,partial,
grass (3749).jpg,TRUE,6,partial,
grass (3750).jpg,TRUE,5,sun,
grass (3751).jpg,TRUE,6,partial,
grass (3752).jpg,TRUE,6,partial,
grass (3753).jpg,TRUE,7,partial,
grass (3754).jpg,TRUE,6,sun,
grass (3755).jpg,TRUE,6,sun,
grass (3756).jpg,TRUE,7,sun,
grass (3757).jpg,TRUE,6,partial,
grass (3758).jpg,TRUE,5,partial,
grass (3759).jpg,TRUE,6,partial,
grass (3760).jpg,TRUE,7,sun,
grass (3761).jpg,TRUE,6,sun,
grass (3762).jpg,TRUE,6,sun,
grass (3763).jpg,TRUE,7,partial,
grass (3764).jpg,TRUE,7,partial,
grass (3765).jpg,TRUE,8,partial,
grass (3766).jpg,TRUE,8,partial,
grass (3767).jpg,TRUE,8,partial,
grass (3768).jpg,TRUE,8,partial,
grass (3769).jpg,TRUE,8,partial,
grass (3770).jpg,TRUE,8,partial,
grass (3771).jpg,TRUE,7,partial,
grass (3772).jpg,TRUE,8,partial,
grass (3773).jpg,TRUE,8,partial,
grass (3774).jpg,TRUE,8,partial,
grass (3775).jpg,TRUE,8,partial,
grass (3776).jpg,TRUE,8,sun,
grass (3777).jpg,TRUE,8,sun,
grass (3778).jpg,TRUE,7,sun,
grass (3779).jpg,TRUE,7,partial,
grass (3780).jpg,TRUE,7,partial,
grass (3781).jpg,TRUE,7,partial,
grass (3782).jpg,TRUE,6,partial,
grass (3783).jpg,TRUE,6,partial,
grass (3784).jpg,TRUE,5,sun,
grass (3785).jpg,TRUE,5,sun,
grass (3786).jpg,TRUE,6,sun,
grass (3787).jpg,TRUE,7,sun,
grass (3788).jpg,TRUE,7,sun,
grass (3789).jpg,TRUE,7,sun,
grass (3790).jpg,TRUE,7,sun,
grass (3791).jpg,TRUE,7,partial,
grass (3792).jpg,TRUE,6,partial,
grass (3793).jpg,TRUE,7,partial,
grass (3794).jpg,TRUE,7,partial,
grass (3795).jpg,TRUE,7,partial,
grass (3796).jpg,TRUE,7,partial,
grass (3797).jpg,TRUE,7,partial,
grass (3798).jpg,TRUE,7,partial,
grass (3799).jpg,TRUE,8,partial,
grass (3800).jpg,TRUE,7,partial,
grass (3801).jpg,TRUE,7,partial,
grass (3802).jpg,TRUE,6,partial,
grass (3803).jpg,TRUE,7,partial,
grass (3804).jpg,TRUE,6,partial,
grass (3805).jpg,TRUE,7,partial,
grass (3806).jpg,TRUE,7,partial,
grass (3807).jpg,TRUE,5,partial,
grass (3808).jpg,TRUE,5,partial,
grass (3809).jpg,TRUE,5,partial,
grass (3810).jpg,FALSE,4,sun,
grass (3811).jpg,TRUE,5,sun,
grass (3812).jpg,TRUE,5,sun,
grass (3813).jpg,TRUE,5,sun,
grass (3814).jpg,TRUE,6,partial,
grass (3815).jpg,TRUE,6,partial,
grass (3816).jpg,TRUE,7,partial,
grass (3817).jpg,TRUE,6,partial,
grass (3818).jpg,TRUE,8,partial,
grass (3819).jpg,TRUE,6,partial,
grass (3820).jpg,TRUE,5,partial,
grass (3821).jpg,TRUE,5,sun,
grass (3822).jpg,TRUE,5,partial,
grass (3823).jpg,TRUE,6,sun,
grass (3824).jpg,TRUE,6,sun,
grass (3825).jpg,TRUE,6,sun,
grass (3826).jpg,TRUE,6,sun,
grass (3827).jpg,TRUE,6,sun,
grass (3828).jpg,TRUE,7,sun,
grass (3829).jpg,TRUE,7,sun,
grass (3830).jpg,TRUE,7,partial,
grass (3831).jpg,TRUE,7,sun,
grass (3832).jpg,TRUE,8,partial,
grass (3833).jpg,TRUE,8,partial,
grass (3834).jpg,TRUE,8,partial,
grass (3835).jpg,TRUE,8,partial,
grass (3836).jpg,TRUE,7,partial,
grass (3837).jpg,TRUE,7,partial,
grass (3838).jpg,TRUE,7,partial,
grass (3839).jpg,TRUE,7,partial,
grass (3840).jpg,TRUE,7,partial,
grass (3841).jpg,TRUE,7,sun,
grass (3842).jpg,TRUE,7,sun,
grass (3843).jpg,TRUE,6,sun,
grass (3844).jpg,TRUE,5,sun,
grass (3845).jpg,TRUE,6,sun,
grass (3846).jpg,TRUE,5,sun,
grass (3847).jpg,TRUE,5,sun,
grass (3848).jpg,TRUE,7,sun,
grass (3849).jpg,TRUE,6,sun,
grass (3850).jpg,TRUE,7,sun,
grass (3851).jpg,TRUE,6,sun,
grass (3852).jpg,TRUE,7,sun,
grass (3853).jpg,TRUE,5,sun,
grass (3854).jpg,TRUE,6,partial,
grass (3855).jpg,TRUE,6,partial,
grass (3856).jpg,TRUE,7,partial,
grass (3857).jpg,TRUE,6,sun,
grass (3858).jpg,TRUE,7,sun,
grass (3859).jpg,TRUE,7,sun,
grass (3860).jpg,TRUE,6,sun,
grass (3861).jpg,TRUE,7,sun,
grass (3862).jpg,TRUE,6,sun,
grass (3863).jpg,TRUE,7,partial,
grass (3864).jpg,TRUE,7,partial,
grass (3865).jpg,TRUE,8,partial,
grass (3866).jpg,TRUE,7,partial,
grass (3867).jpg,TRUE,8,partial,
grass (3868).jpg,TRUE,8,partial,
grass (3869).jpg,TRUE,7,partial,
grass (3870).jpg,TRUE,7,partial,
grass (3871).jpg,TRUE,6,partial,
grass (3872).jpg,TRUE,6,partial,
grass (3873).jpg,TRUE,6,partial,
grass (3874).jpg,TRUE,5,partial,
grass (3875).jpg,TRUE,5,partial,
grass (3876).jpg,TRUE,5,partial,
grass (3877).jpg,TRUE,5,partial,
grass (3878).jpg,TRUE,5,partial,
grass (3879).jpg,TRUE,5,partial,
grass (3880).jpg,TRUE,6,partial,
grass (3881).jpg,TRUE,6,shade,
grass (3882).jpg,TRUE,6,shade,
grass (3883).jpg,TRUE,6,shade,
grass (3884).jpg,TRUE,6,shade,
grass (3885).jpg,TRUE,7,shade,
grass (3886).jpg,TRUE,7,shade,
grass (3887).jpg,TRUE,7,shade,
grass (3888).jpg,TRUE,7,shade,
grass (3889).jpg,TRUE,6,partial,
grass (3890).jpg,TRUE,7,partial,
grass (3891).jpg,TRUE,6,partial,
grass (3892).jpg,TRUE,7,partial,
grass (3893).jpg,TRUE,8,partial,
grass (3894).jpg,TRUE,8,partial,
grass (3895).jpg,TRUE,8,partial,
grass (3896).jpg,TRUE,7,partial,
grass (3897).jpg,TRUE,8,partial,
grass (3898).jpg,TRUE,7,partial,
grass (3899).jpg,TRUE,6,partial,
grass (3900).jpg,TRUE,6,partial,
grass (3901).jpg,TRUE,7,partial,
grass (3902).jpg,TRUE,7,partial,
grass (3903).jpg,TRUE,8,partial,
grass (3904).jpg,TRUE,7,partial,
grass (3905).jpg,TRUE,6,partial,
grass (3906).jpg,TRUE,5,partial,
grass (3907).jpg,TRUE,5,partial,
grass (3908).jpg,TRUE,6,partial,
grass (3909).jpg,TRUE,6,partial,
grass (3910).jpg,TRUE,8,partial,
grass (3911).jpg,TRUE,8,partial,
grass (3912).jpg,TRUE,6,partial,
grass (3913).jpg,TRUE,7,partial,
grass (3914).jpg,TRUE,8,partial,
grass (3915).jpg,TRUE,8,partial,
grass (3916).jpg,TRUE,9,shade,
grass (3917).jpg,TRUE,8,partial,
grass (3918).jpg,TRUE,8,shade,
grass (3919).jpg,TRUE,8,shade,
grass (3920).jpg,TRUE,8,shade,
grass (3921).jpg,TRUE,8,shade,
grass (3922).jpg,TRUE,8,shade,
grass (3923).jpg,TRUE,7,partial,
grass (3924).jpg,TRUE,7,shade,
grass (3925).jpg,TRUE,7,partial,
grass (3926).jpg,TRUE,6,partial,
grass (3927).jpg,TRUE,6,shade,
grass (3928).jpg,TRUE,6,shade,
grass (3929).jpg,TRUE,7,shade,
grass (3930).jpg,TRUE,6,partial,
grass (3931).jpg,TRUE,6,partial,
grass (3932).jpg,TRUE,5,partial,
grass (3933).jpg,TRUE,5,partial,
grass (3934).jpg,TRUE,5,partial,
grass (3935).jpg,TRUE,6,partial,
grass (3936).jpg,TRUE,6,partial,
grass (3937).jpg,TRUE,7,partial,
grass (3938).jpg,TRUE,7,partial,
grass (3939).jpg,TRUE,7,partial,
grass (3940).jpg,TRUE,6,partial,
grass (3941).jpg,TRUE,7,partial,
grass (3942).jpg,TRUE,7,partial,
grass (3943).jpg,TRUE,7,partial,
grass (3944).jpg,TRUE,6,partial,
grass (3945).jpg,TRUE,6,partial,
grass (3946).jpg,TRUE,6,partial,
grass (3947).jpg,TRUE,7,partial,
grass (3948).jpg,TRUE,7,partial,
grass (3949).jpg,TRUE,6,partial,
grass (3950).jpg,TRUE,7,partial,
grass (3951).jpg,TRUE,7,partial,
grass (3952).jpg,TRUE,6,partial,
grass (3953).jpg,TRUE,7,partial,
grass (3954).jpg,TRUE,7,partial,
grass (3955).jpg,TRUE,7,partial,
grass (3956).jpg,TRUE,6,partial,
grass (3957).jpg,TRUE,7,partial,
grass (3958).jpg,TRUE,6,partial,
grass (3959).jpg,TRUE,6,partial,
grass (3960).jpg,TRUE,6,partial,
grass (3961).jpg,TRUE,6,partial,
grass (3962).jpg,TRUE,7,sun,
grass (3963).jpg,TRUE,7,sun,
grass (3964).jpg,TRUE,6,partial,
grass (3965).jpg,TRUE,5,sun,
grass (3966).jpg,TRUE,5,sun,
grass (3967).jpg,FALSE,4,sun,
grass (3968).jpg,TRUE,5,sun,
grass (3969).jpg,FALSE,4,sun,
grass (3970).jpg,TRUE,5,sun,
grass (3971).jpg,TRUE,5,sun,
grass (3972).jpg,TRUE,5,sun,
grass (3973).jpg,TRUE,5,sun,
grass (3974).jpg,TRUE,5,sun,
grass (3975).jpg,TRUE,5,sun,
grass (3976).jpg,TRUE,5,sun,
grass (3977).jpg,TRUE,5,sun,
grass (3978).jpg,TRUE,7,sun,
grass (3979).jpg,TRUE,7,sun,
grass (3980).jpg,TRUE,6,sun,
grass (3981).jpg,TRUE,6,sun,
grass (3982).jpg,TRUE,7,sun,
grass (3983).jpg,TRUE,7,sun,
grass (3984).jpg,TRUE,7,sun,
grass (3985).jpg,TRUE,8,sun,
grass (3986).jpg,TRUE,6,sun,
grass (3987).jpg,TRUE,7,sun,
grass (3988).jpg,TRUE,6,sun,
grass (3989).jpg,TRUE,5,sun,
grass (3990).jpg,TRUE,5,sun,
grass (3991).jpg,TRUE,6,sun,
grass (3992).jpg,TRUE,5,sun,
grass (3993).jpg,TRUE,5,sun,
grass (3994).jpg,TRUE,5,sun,
grass (3995).jpg,TRUE,5,sun,
grass (3996).jpg,TRUE,5,sun,
grass (3997).jpg,TRUE,5,partial,
grass (3998).jpg,TRUE,5,partial,
grass (3999).jpg,TRUE,5,partial,
grass (4000).jpg,TRUE,5,partial,
grass (4001).jpg,TRUE,5,sun,
grass (4002).jpg,TRUE,5,partial,
grass (4003).jpg,TRUE,6,partial,
